user_id,user_name,persona,age,fitness_goal,experience_level,injury_constraint,exercise_id,exercise_name,bodyPart,equipment,target_muscle,rating,bodyPart_icon,equipment_icon,persona_icon,injury_icon
U0179,Mia Nguyen,high_stress_low_support,56.0,fat_loss,beginner,back_pain,459,flutter kicks,upper legs,body weight,glutes,5.0,🦵,🧍,🔴,🔻⚠️
U0343,Mia Scott,high_stress_low_support,52.0,muscle_gain,beginner,none,112,barbell standing twist,waist,barbell,abs,2.0,🧘,🏋️‍♂️,🔴,✅
U0014,Carlos Hernandez,high_stress_low_support,,fat_loss,advanced,knee_pain,1720,barbell lying back of the head tricep extension,upper arms,barbell,triceps,3.0,💪,🏋️‍♂️,🔴,🦵⚠️
U0182,Diego Roberts,high_stress_low_support,18.0,mobility,beginner,back_pain,39,barbell front chest squat,upper legs,barbell,,5.0,🦵,🏋️‍♂️,🔴,🔻⚠️
U0121,Ashley Wright,moderate_stress,29.0,muscle_gain,intermediate,none,215,cable seated rear lateral raise,shoulders,cable,delts,5.0,🤸,🔗,🟡,✅
U0235,Carol Davis,high_stress_low_support,54.0,general_fitness,beginner,back_pain,3222,semi squat jump (male),cardio,body weight,cardiovascular system,5.0,🏃,🧍,🔴,🔻⚠️
U0151,Richard Campbell,high_stress_low_support,25.0,fat_loss,beginner,none,385,dumbbell reverse wrist curl,lower arms,dumbbell,forearms,4.0,🤜,🏋️,🔴,✅
U0066,Donna White,moderate_stress,37.0,fat_loss,advanced,none,1648,dumbbell alternate seated hammer curl,upper arms,dumbbell,biceps,4.0,💪,🏋️,🟡,✅
U0219,George Moore,high_stress_low_support,35.0,mobility,intermediate,knee_pain,85,barbell romanian deadlift,upper legs,barbell,glutes,2.0,🦵,🏋️‍♂️,🔴,🦵⚠️
U0496,Emma Allen,moderate_stress,18.0,endurance,Intermediate,knee_pain,661,push-up inside leg kick,upper legs,body weight,glutes,2.0,🦵,🧍,🟡,🦵⚠️
U0273,Kimberly Baker,low_stress,33.0,mobility,beginner,none,522,kettlebell alternating row,back,Kettlebell,upper back,3.0,🏋️,🔔,🟢,✅
U0366,Kevin Jackson,low_stress,35.0,muscle_gain,intermediate,back_pain,114,barbell step-up,upper legs,barbell,glutes,5.0,🦵,🏋️‍♂️,🟢,🔻⚠️
U0158,David Anderson,moderate_stress,54.0,mobility,  beginner  ,back_pain,1701,medicine ball close grip push up,upper arms,medicine ball,triceps,3.0,💪,🏐,🟡,🔻⚠️
U0073,Donna Lewis,high_stress_low_support,48.0,general_fitness,beginner,none,3318,swing 360,cardio,body weight,cardiovascular system,4.0,🏃,🧍,🔴,✅
U0257,Steven Mitchell,high_stress_low_support,32.0,fat_loss,intermediate,none,709,side hip (on parallel bars),waist,body weight,abs,5.0,🧘,🧍,🔴,✅
U0130,Donald Hernandez,moderate_stress,23.0,general_fitness,advanced,none,3162,bodyweight standing one arm row,back,body weight,upper back,5.0,🏋️,🧍,🟡,✅
U0489,Linda Perez,moderate_stress,26.0,muscle_gain,advanced,shoulder_injury,1277,dumbbell fly on exercise ball,chest,dumbbell,pectorals,5.0,💪,🏋️,🟡,🤕
U0477,Matthew Rivera,low_stress,57.0,endurance,beginner,none,2963,captains chair straight leg raise,waist,body weight,abs,3.0,🧘,🧍,🟢,✅
U0204,Joshua Taylor,low_stress,26.0,general_fitness,intermediate,none,215,cable seated rear lateral raise,shoulders,cable,delts,4.0,🤸,🔗,🟢,✅
U0174,John Walker,high_stress_low_support,49.0,  muscle_gain  ,intermediate,none,1297,isometric chest squeeze,chest,body weight,pectorals,5.0,💪,🧍,🔴,✅
U0134,Patricia Roberts,low_stress,54.0,general_fitness,intermediate,,1432,assisted standing pull-up,back,leverage machine,lats,4.0,🏋️,⚙️,🟢,🦵⚠️
U0164,Liam Lopez,low_stress,,endurance,beginner,none,58,barbell lying lifting (on hip),upper legs,barbell,glutes,1.0,🦵,🏋️‍♂️,🟢,✅
U0031,Joshua Rivera,moderate_stress,21.0,endurance,intermediate,none,639,one arm dip,upper arms,body weight,triceps,3.0,💪,🧍,🟡,✅
U0222,James Carter,moderate_stress,49.0,endurance,beginner,none,1351,lever t-bar reverse grip row,back,leverage machine,upper back,3.0,🏋️,⚙️,🟡,✅
U0161,Mary Nguyen,low_stress,44.0,endurance,beginner,none,167,cable high row (kneeling),back,cable,,4.0,🏋️,🔗,🟢,✅
U0035,Joseph Torres,moderate_stress,52.0,muscle_gain,beginner,none,1653,dumbbell bicep curl with stork stance,Upper Arms,dumbbell,biceps,5.0,💪,🏋️,🟡,✅
U0488,Jennifer Moore,low_stress,26.0,muscle_gain,beginner,knee_pain,7,alternate lateral pulldown,back,cable,lats,4.0,🏋️,🔗,🟢,🦵⚠️
U0113,Timothy Taylor,low_stress,46.0,muscle_gain,intermediate,knee_pain,1431,assisted standing chin-up,back,leverage machine,lats,5.0,🏋️,⚙️,🟢,🦵⚠️
U0197,Charles Thomas,moderate_stress,37.0,general_fitness,beginner,none,1636,cable overhead curl,upper arms,cable,biceps,4.0,💪,🔗,🟡,✅
U0020,Joseph Sanchez,moderate_stress,37.0,muscle_gain,beginner,none,2204,roller body saw,waist,roller,abs,4.0,🧘,🌀,🟡,✅
U0250,Susan Mitchell,low_stress,48.0,  mobility  ,advanced,none,1410,barbell lateral lunge,upper legs,barbell,glutes,5.0,🦵,🏋️‍♂️,🟢,✅
U0183,Ingrid Lee,moderate_stress,19.0,general_fitness,beginner,knee_pain,978,band front raise,shoulders,band,delts,4.0,🤸,➰,🟡,🦵⚠️
U0366,Kevin Jackson,low_stress,35.0,muscle_gain,intermediate,back_pain,495,incline twisting sit-up,waist,body weight,abs,2.0,🧘,🧍,🟢,🔻⚠️
U0081,Olivia Nguyen,moderate_stress,30.0,mobility,beginner,back_pain,1649,dumbbell alternating bicep curl with leg raised on exercise ball,upper arms,dumbbell,biceps,3.0,💪,🏋️,🟡,🔻⚠️
U0406,Barbara Rivera,high_stress_low_support,28.0,muscle_gain,beginner,none,298,dumbbell cross body hammer curl,upper arms,dumbbell,biceps,5.0,💪,🏋️,🔴,✅
U0110,Ronald Gonzalez,high_stress_low_support,23.0,muscle_gain,beginner,none,2139,hands bike,chest,upper body ergometer,pectorals,5.0,💪,⚙️,🔴,✅
U0304,Robert Jones,moderate_stress,28.0,mobility,Beginner,knee_pain,493,incline push-up,chest,body weight,pectorals,3.0,💪,🧍,🟡,🦵⚠️
U0177,Patricia Hernandez,low_stress,24.0,fat_loss,beginner,knee_pain,351,dumbbell lying triceps extension,upper arms,dumbbell,triceps,4.0,💪,🏋️,🟢,🦵⚠️
U0263,Linda Miller,low_stress,18.0,endurance,beginner,none,3158,bodyweight standing close-grip row,back,body weight,upper back,5.0,🏋️,🧍,🟢,✅
U0198,Mary Rodriguez,high_stress_low_support,24.0,mobility,intermediate,back_pain,286,dumbbell alternate side press,shoulders,dumbbell,delts,5.0,🤸,🏋️,🔴,🔻⚠️
U0332,John White,low_stress,58.0,general_fitness,beginner,shoulder_injury,253,chin-ups (narrow parallel grip),back,body weight,upper back,5.0,🏋️,🧍,🟢,🤕
U0030,Barbara Young,moderate_stress,,fat_loss,beginner,none,458,floor fly (with barbell),chest,barbell,pectorals,3.0,💪,🏋️‍♂️,🟡,✅
U0470,Diego Carter,moderate_stress,24.0,muscle_gain,beginner,none,735,sit-up v. 2,waist,body weight,abs,-0.1,🧘,🧍,🟡,✅
U0443,Emily Lopez,moderate_stress,54.0,mobility,beginner,none,3667,side lying hip adduction (male),upper legs,body weight,adductors,5.0,🦵,🧍,🟡,✅
U0005,Lisa Rodriguez,low_stress,,muscle_gain,intermediate,back_pain,2355,arm slingers hanging bent knee legs,waist,body weight,abs,2.0,🧘,🧍,🟢,🔻⚠️
U0157,Fatima Hall,low_stress,53.0,muscle_gain,beginner,none,814,triceps dip,upper arms,body weight,triceps,5.0,💪,🧍,🟢,✅
U0238,Karen Brown,high_stress_low_support,22.0,muscle_gain,beginner,none,2271,left hook. boxing,shoulders,body weight,delts,5.0,🤸,🧍,🔴,✅
U0004,Sarah Martinez,moderate_stress,31.0,mobility,beginner,none,338,dumbbell lying elbow press,upper arms,dumbbell,triceps,2.0,💪,🏋️,🟡,✅
U0345,Melissa Jackson,high_stress_low_support,49.0,MUSCLE_GAIN,advanced,none,1354,medicine ball overhead slam,back,medicine ball,upper back,3.0,🏋️,🏐,🔴,✅
U0456,Mohammed Roberts,low_stress,34.0,muscle_gain,beginner,shoulder_injury,3662,pike-to-cobra push-up,upper legs,body weight,glutes,4.0,🦵,🧍,🟢,🤕
U0042,Betty Robinson,high_stress_low_support,28.0,Mobility,intermediate,none,1286,dumbbell one arm chest fly on exercise ball,chest,dumbbell,pectorals,3.0,💪,🏋️,🔴,✅
U0280,Aiden Perez,high_stress_low_support,46.0,mobility,intermediate,none,1201,dumbbell burpee,  cardio  ,,cardiovascular system,4.0,🏃,🏋️,🔴,✅
U0019,Aisha Flores,high_stress_low_support,,muscle_gain,beginner,none,316,dumbbell incline breeding,chest,dumbbell,pectorals,5.0,💪,🏋️,🔴,✅
U0109,Mark Anderson,low_stress,27.0,mobility,advanced,none,383,dumbbell reverse fly,shoulders,dumbbell,delts,3.0,🤸,🏋️,🟢,✅
U0499,Michael Wilson,low_stress,29.0,endurance,beginner,back_pain,3297,back lever,back,body weight,upper back,2.0,🏋️,🧍,🟢,🔻⚠️
U0113,Timothy Taylor,low_stress,46.0,muscle_gain,intermediate,knee_pain,111,barbell standing rocking leg calf raise,lower legs,barbell,calves,1.0,🦿,🏋️‍♂️,🟢,🦵⚠️
U0279,Linda Scott,high_stress_low_support,30.0,muscle_gain,advanced,none,639,one arm dip,upper arms,body weight,triceps,5.0,💪,🧍,🔴,✅
U0062,Margaret Lewis,moderate_stress,28.0,general_fitness,intermediate,none,1412,barbell palms up wrist curl over a bench,lower arms,barbell,forearms,4.0,🤜,🏋️‍♂️,🟡,✅
U0379,Sofia Baker,low_stress,48.0,endurance,intermediate,none,849,weighted seated twist (on stability ball),waist,weighted,abs,4.0,🧘,🏋️,🟢,✅
U0037,Donald Flores,low_stress,24.0,mobility,beginner,back_pain,160,cable floor seated wide-grip row,back,cable,upper back,2.0,🏋️,🔗,🟢,🔻⚠️
U0073,Donna Lewis,high_stress_low_support,48.0,general_fitness,beginner,none,1494,butterfly yoga pose,upper legs,body weight,adductors,5.0,🦵,🧍,🔴,✅
U0049,Mark Harris,moderate_stress,38.0,general_fitness,advanced,none,310,dumbbell front raise,shoulders,dumbbell,delts,5.0,🤸,🏋️,🟡,✅
U0280,Aiden Perez,high_stress_low_support,46.0,mobility,INTERMEDIATE,none,990,band one arm twisting seated row,back,band,upper back,4.0,🏋️,➰,🔴,✅
U0298,Mary Rivera,high_stress_low_support,25.0,General_Fitness,beginner,none,1314,back extension on exercise ball,back,stability ball,spine,5.0,🏋️,🏐,🔴,✅
U0415,Paul Wilson,low_stress,31.0,Endurance,beginner,none,20,balance board,Upper Legs,body weight,quads,5.0,🦵,🧍,🟢,✅
U0459,Ethan Moore,high_stress_low_support,45.0,fat_loss,advanced,back_pain,57,barbell lying extension,upper arms,barbell,triceps,3.0,💪,🏋️‍♂️,🔴,🔻⚠️
U0067,Sandra Young,moderate_stress,58.0,mobility,beginner,none,991,band pull through,upper legs,band,glutes,5.0,🦵,➰,🟡,✅
U0091,Mohammed Allen,low_stress,48.0,endurance,beginner,none,1687,posterior step to overhead reach,waist,body weight,abs,3.0,🧘,🧍,🟢,✅
U0187,Mia Nelson,low_stress,35.0,muscle_gain,beginner,none,521,kettlebell alternating renegade row,back,kettlebell,upper back,4.0,🏋️,🔔,🟢,✅
U0146,Karen Smith,low_stress,30.0,endurance,beginner,none,814,triceps dip,upper arms,body weight,triceps,3.0,💪,🧍,🟢,✅
U0264,John Hill,low_stress,43.0,mobility,advanced,none,1379,dumbbell seated calf raise,lower legs,dumbbell,calves,4.0,🦿,🏋️,🟢,✅
U0397,Lisa Anderson,high_stress_low_support,42.0,general_fitness,intermediate,knee_pain,1278,dumbbell incline fly on exercise ball,Chest,DUMBBELL,pectorals,5.0,💪,🏋️,🔴,🦵⚠️
U0027,William White,moderate_stress,31.0,muscle_gain,advanced,none,164,cable front shoulder raise,shoulders,cable,delts,4.0,🤸,🔗,🟡,✅
U0157,Fatima Hall,low_stress,53.0,muscle_gain,beginner,none,3642,weighted stretch lunge,UPPER LEGS,weighted,glutes,5.0,🦵,🏋️,🟢,✅
U0124,Mary White,low_stress,18.0,fat_loss,beginner,none,3643,weighted cossack squats (male),upper legs,  weighted  ,glutes,5.0,🦵,🏋️,🟢,✅
U0086,Susan Thomas,low_stress,31.0,mobility,intermediate,shoulder_injury,979,band horizontal pallof press,waist,,abs,5.0,🧘,➰,🟢,🤕
U0286,Wei Clark,low_stress,,muscle_gain,advanced,back_pain,1751,barbell pin presses,upper arms,barbell,triceps,5.0,💪,🏋️‍♂️,🟢,🔻⚠️
U0084,Daniel Nelson,low_stress,35.0,ENDURANCE,intermediate,none,777,spell caster,waist,dumbbell,abs,4.0,🧘,🏋️,🟢,✅
U0424,Amanda Roberts,low_stress,36.0,general_fitness,beginner,none,1468,crab twist toe touch,waist,BODY WEIGHT,abs,5.0,🧘,🧍,🟢,✅
U0215,Emily White,moderate_stress,45.0,MUSCLE_GAIN,beginner,none,1379,dumbbell seated calf raise,lower legs,dumbbell,calves,4.0,🦿,🏋️,🟡,✅
U0198,Mary Rodriguez,high_stress_low_support,24.0,mobility,intermediate,back_pain,1309,smith wide grip decline bench press,chest,smith machine,pectorals,2.0,💪,⚙️,🔴,🔻⚠️
U0321,Amanda Hall,high_stress_low_support,31.0,muscle_gain,beginner,shoulder_injury,304,dumbbell decline shrug v. 2,back,dumbbell,traps,4.0,🏋️,🏋️,🔴,🤕
U0465,Arjun Baker,moderate_stress,52.0,mobility,intermediate,knee_pain,108,barbell standing leg calf raise,lower legs,barbell,calves,1.0,🦿,🏋️‍♂️,🟡,🦵⚠️
U0113,Timothy Taylor,low_stress,46.0,muscle_gain,intermediate,knee_pain,279,decline push-up,chest,body weight,pectorals,5.0,💪,🧍,🟢,🦵⚠️
U0048,Priya Johnson,low_stress,53.0,general_fitness,intermediate,,1719,barbell incline close grip bench press,UPPER ARMS,barbell,triceps,5.0,💪,🏋️‍♂️,🟢,🦵⚠️
U0041,Kenneth Brown,low_stress,37.0,general_fitness,beginner,back_pain,340,dumbbell lying hammer press,chest,dumbbell,pectorals,4.0,💪,🏋️,🟢,🔻⚠️
U0497,Joshua Young,low_stress,41.0,endurance,ADVANCED,none,1614,lever preacher curl v. 2,upper arms,leverage machine,biceps,4.0,💪,⚙️,🟢,✅
U0110,Ronald Gonzalez,high_stress_low_support,,muscle_gain,beginner,none,1385,lever seated squat calf raise on leg press machine,lower legs,leverage machine,calves,2.0,🦿,⚙️,🔴,✅
U0296,Stephanie Martin,high_stress_low_support,26.0,  endurance  ,beginner,none,2799,barbell sitted alternate leg raise,waist,barbell,abs,2.0,🧘,🏋️‍♂️,🔴,✅
U0436,Mark Jones,low_stress,24.0,muscle_gain,advanced,none,1270,cable upper chest crossovers,chest,cable,pectorals,5.0,💪,🔗,🟢,✅
U0283,Betty Perez,low_stress,18.0,  fat_loss  ,beginner,none,816,triceps press,upper arms,body weight,triceps,4.0,💪,🧍,🟢,✅
U0104,Michelle Campbell,high_stress_low_support,31.0,muscle_gain,intermediate,back_pain,90,barbell seated good morning,upper legs,  barbell  ,glutes,4.0,🦵,🏋️‍♂️,🔴,🔻⚠️
U0426,Aisha Adams,high_stress_low_support,23.0,mobility,beginner,none,74,barbell rack pull,  upper legs  ,barbell,glutes,3.0,🦵,🏋️‍♂️,🔴,✅
U0103,Paul Allen,low_stress,,mobility,intermediate,knee_pain,1587,seated wide angle pose sequence,upper legs,body weight,hamstrings,1.0,🦵,🧍,🟢,🦵⚠️
U0101,John Rodriguez,high_stress_low_support,30.0,endurance,beginner,shoulder_injury,1737,dumbbell seated bent over triceps extension,upper arms,dumbbell,triceps,3.0,💪,🏋️,🔴,🤕
U0336,Andrew Adams,moderate_stress,23.0,mobility,advanced,none,3203,prisoner half sit-up (male),waist,body weight,abs,5.0,🧘,🧍,🟡,✅
U0372,Jennifer Flores,low_stress,26.0,fat_loss,advanced,none,347,dumbbell lying pronation,lower arms,dumbbell,forearms,4.0,🤜,🏋️,🟢,✅
U0172,Priya Wright,moderate_stress,41.0,general_fitness,intermediate,none,717,side push-up,upper arms,body weight,triceps,5.0,💪,🧍,🟡,✅
U0244,Olivia Adams,moderate_stress,18.0,endurance,beginner,shoulder_injury,518,kettlebell alternating hang clean,lower arms,kettlebell,forearms,4.0,🤜,🔔,🟡,🤕
U0427,Emma King,low_stress,33.0,general_fitness,beginner,none,3533,quads,upper legs,body weight,quads,5.0,🦵,🧍,🟢,✅
U0456,Mohammed Roberts,low_stress,34.0,muscle_gain,beginner,shoulder_injury,283,diamond push-up,upper arms,body weight,triceps,4.0,💪,🧍,🟢,🤕
U0432,Paul Thompson,high_stress_low_support,38.0,muscle_gain,intermediate,none,1599,standing hamstring and calf stretch with strap,upper legs,rope,hamstrings,4.0,🦵,🪢,🔴,✅
U0228,Stephanie Lewis,moderate_stress,41.0,mobility,beginner,back_pain,1396,smith toe raise,lower legs,smith machine,calves,3.0,🦿,⚙️,🟡,🔻⚠️
U0472,Mia Wright,moderate_stress,56.0,general_fitness,beginner,shoulder_injury,124,barbell wide squat,upper legs,barbell,quads,5.0,🦵,🏋️‍♂️,🟡,🤕
U0402,Sandra Scott,high_stress_low_support,40.0,fat_loss,beginner,none,108,barbell standing leg calf raise,lower legs,barbell,calves,2.0,🦿,🏋️‍♂️,🔴,✅
U0238,Karen Brown,high_stress_low_support,22.0,muscle_gain,beginner,none,1722,cable high pulley overhead tricep extension,upper arms,cable,triceps,4.0,💪,🔗,🔴,✅
U0137,Olivia Jones,high_stress_low_support,24.0,general_fitness,beginner,none,769,smith sprint lunge,upper legs,smith machine,glutes,3.0,🦵,⚙️,🔴,✅
U0316,Robert Sanchez,low_stress,22.0,fat_loss,intermediate,none,2611,lever horizontal one leg press,upper legs,leverage machine,glutes,5.0,🦵,⚙️,🟢,✅
U0194,Betty Lopez,high_stress_low_support,34.0,general_fitness,advanced,knee_pain,1273,clap push up,chest,body weight,pectorals,4.0,💪,🧍,🔴,🦵⚠️
U0095,Daniel Davis,low_stress,47.0,fat_loss,intermediate,back_pain,972,band bicycle crunch,waist,band,abs,3.0,🧘,➰,🟢,🔻⚠️
U0085,James Mitchell,low_stress,,fat_loss,advanced,none,218,cable seated wide-grip row,back,cable,upper back,3.0,🏋️,🔗,🟢,✅
U0181,Carlos Thomas,high_stress_low_support,57.0,general_fitness,intermediate,knee_pain,1305,medicine ball chest push single response,chest,medicine ball,pectorals,4.0,💪,🏐,🔴,🦵⚠️
U0348,Mia Anderson,low_stress,40.0,general_fitness,beginner,none,1616,lever reverse grip preacher curl,upper arms,leverage machine,biceps,5.0,💪,⚙️,🟢,✅
U0044,Melissa Hill,low_stress,41.0,fat_loss,intermediate,none,3234,hyght dumbbell fly,chest,dumbbell,pectorals,4.0,💪,🏋️,🟢,✅
U0410,Steven Nelson,high_stress_low_support,57.0,Fat_Loss,intermediate,back_pain,650,pull-in (on stability ball),waist,stability ball,abs,4.0,🧘,🏐,🔴,🔻⚠️
U0067,Sandra Young,moderate_stress,58.0,mobility,BEGINNER,none,652,pull-up,back,body weight,lats,4.0,🏋️,🧍,🟡,✅
U0096,Joshua Baker,moderate_stress,,muscle_gain,beginner,knee_pain,658,push-up (wall) v. 2,chest,body weight,pectorals,5.0,💪,🧍,🟡,🦵⚠️
U0120,Donna King,moderate_stress,59.0,endurance,advanced,none,1628,ez barbell spider curl,upper arms,ez barbell,biceps,4.0,💪,🏋️‍♂️,🟡,✅
U0186,Mark Flores,moderate_stress,39.0,fat_loss,intermediate,none,1333,exercise ball back extension with arms extended,back,stability ball,spine,5.0,🏋️,🏐,🟡,✅
U0050,Timothy White,low_stress,18.0,muscle_gain,beginner,none,648,power clean,  upper legs  ,barbell,hamstrings,3.0,🦵,🏋️‍♂️,🟢,✅
U0446,Lucas Jackson,moderate_stress,22.0,muscle_gain,intermediate,shoulder_injury,3219,scissor jumps (male),cardio,body weight,cardiovascular system,4.0,🏃,🧍,🟡,🤕
U0053,Steven Martin,high_stress_low_support,40.0,endurance,beginner,none,310,dumbbell front raise,shoulders,dumbbell,delts,3.0,🤸,🏋️,🔴,✅
